id,text,label
18428,1점 준 12%는 뭘까..,1
18429,""""""""""""""" 변태스토커! 싸이코납치범들에게서 모델을 구하다!! """"""""""""""",0
18430,초콜릿을 너무 좋아해 본 영화인데 이영화속의 초콜릿들은 그닥 땡기지않는다,0
18431,공감대가 안맞는군.. 다른표현이 생각이 안난다..ㅜㅠ,0
18432,아무생각없이 웃게되는,1
18433,슬픔 속에서 희망을 발견하게 되는 영화... 개인적으로 정말 좋아하는 영화입니다!!!,1
18434,"강렬한 내용, 강렬한 이미지.",1
18435,이걸 재밌게 보기에는 우린 이미 다이하드와 더록을 봐버려서.. 주인공 딸내미 진상짓을 보면 그냥 죽였으면 하기도....,0
18436,보고 또 보고 또 봐도 재밌는 영화,1
18437,해리포터는 언제봐도♥,1
18438,욕하지마라 애초에 결말이 정해져있던 드라마다.인연이 사랑을 만들고 그 사랑이 다시 인연을 만든거다10년 넘게 같이 산 부부고 애까지있는데 과연 결말이 말이 안되는 걸까??,1
18439,초반에 사람이 레이저 맞고 터져서 카메라에 피튀기는거보고 바로껏다 ㅋㅋㅋ,0
18440,당시 시대의 문제점을 열거하면서도 신박한 영화였다. 그러나 영화가 더러운 장면이 너무 많다. 비위가 약한 사람이나 극장에서 팝콘 먹으며 봤다면 생각만 해도 소름.,0
18441,"이제 막 볼만하니 종영, 그것도 조기종영 이라니 너무 아쉽네요.이제 은비의 어무이~ 소리도 들을수 없네요 ㅎㅎ",1
18442,재방송도 보았구...본방도 보았어요...짱!!!,1
18443,음 감동이 있는 영화 너무 재미있어요 친구와 함께 보세요 진짜 좋은 영화,1
18444,아악!! 치바 유다이 완전 귀엽게 나왔어요!! 너무 기쁘달까요..ㅎㅎ 100점입니다!!!,1
18445,중간에 보다가 도저히 짜증이 치밀어올람,0
18446,쟁쟁한 배우들 그러나 실망스러운 영화,0
18447,마치 성서 같았던 영화. 과거의 흔적이 우주 공간 아주 깊은 곳과 연결되어 있었다는 경이로운 마법. 그리고 반전. 마치 봉준호의 (마더)를 본 그때의 전율과 비슷한 감동이었다.,1
18448,역시 프랑스는 이런 종류의 영화를 잘만듬,1
18449,진짜 보다가 나온 영화는 이 영화가 처음입니다 미국주법이나 운영체재 이런거 공부하려는거 아님 보지 마세요,0
18450,대한민국 최상류층(?)을 묘사하는 싸구려틱한 솜씨!,0
18451,삶의 무게를 표현하려면 김기덕이는 전규환이 한테 다시 배워라... 역시 사람은 배워야 돼.... 김기덕 초졸이던가??,1
18452,탈북자 준. 사람을 흡입하는 눈빛 . 앞으로가 기대되는 배우 !,1
18453,최고다. 잠수함 영화는 이게 처음인데 아마 앞으로도 이 보다 더 쩌는 잠수함 영화는 없지 싶다.. 이OO도 더 지난 영화인데도 시대에 뒤쳐지지 않음..,1
18454,"광복절특사, 선생김봉두와 더불어 차승원표 코메디 3대 명작중 하나죠..",1
18455,퀼이썩엇다,0
18456,"박재범, 크라운제이 둘다 좋아해서 봤는데 진짜 재미 없네요. 앞부분에 이효리씨 얘기 나오는데.. 완전 소송감아닌가요? 보고 듣는 내가 민망했음.. 내용도 없고 허황된 이야기..웃기기라도 했다면 좋았을듯.",0
18457,진짜 재밌게 봤던 드라마 뽑으라고 하면 이 드라마를 뽑겠어,1
18458,와 대박재밋어용!! 제이오빠짱!!,1
18459,"짐케리도 이젠,,//..",0
18460,네살 아이가 다른영화 보면 끝에 지루해했는데 오늘은 끝까지 잘보고 또 보고 싶다고 하네요,1
18461,놀랍고 대단한 연기와 각본과 스토리. 모든 인간은 사랑 받을 권리와 자격이 있다는 보편적인 생각을 다시 한번 일깨워준다. 단연 극중 주인공과 엄마역을 맡은 배우의 연기는 진국이다.,1
18462,별 기대하지않고 봤는데 소리내서웃을정도로 재밌었음!!그리고 패딩턴이 너무귀여웠음.. :D,1
18463,시적 대사가 그럴듯한 포장이 되기를 바랄 뿐이다.,0
18464,세상에 ㅋㅋㅋ 이거 예전건데 ㅋㅋㅋ 근데 아직도 평점을 달고 있어 ㅋㅋㅋ 뭐가 소름이 돋는다는거야 ㅠㅠ 왜이래 다들 ㅠㅠ,0
18465,어지간한 영화보다 낫다... 꼭 블루레이로 감상하길...,1
18466,정말 잘 만든 작품이다... 박신헤 연기가 살아있네 너무재밌ㄷ가,1
18467,프레디는 역시 대단합니다,1
18468,매말라버린 감성을 다시 복돋아 주는 영화,1
18469,"총천연색 인생사. 희망과 좌절, 아름다움의 미학인 인생을 잘 표현한 영화~!",1
18470,아이스트로보이최고짱팬팬,1
18471,부국제때도 봤지만 개봉한게 신기하다. 1가지 놀라운 것은 이때가 하리수 리즈시절인것은 사실 하지만 그렇다고 영화가 별로인것은 달라지지 않는다,0
18472,생각보다 평점 높네.. 참 지루하게 봤는데.,0
18473,이게 진짜 홍길동..ㅎㅎ,1
18474,"cg 정말 완벽..,,",1
18475,굿이라는 것의 의미를 깨닫고 민족문화를 이해하는데 도움이 되었다.,1
18476,재미 있고 캐릭터도 매력있다.,1
18477,"깊은 여운을 남긴 영화. 3시간이라지만 그만큼 길게 느껴지지 않았어요. 매초마다 한폭의 그림같은 장면이 펼쳐지고 중국과 한 여자의 파란만장한 인생을 담은 드라마!! 단, 등장인물이 많은 편이라 각 캐릭터의 진정한 속마음을 알 수 없었다는게 흠이라면 흠",1
18478,"""""""대사 쓸 시간없나보네 눈빛으로 말해요 임 ㅋㅋㅋㅋ 눈빛으로 말하고 다음장면으로 넘어가는게 왜이렇게 웃기지? ㅋㅋㅋㅋ 그리고 마의의 명대사 """"""""이보게"""""""" ㅋㅋㅋ 그래도ㅈ재밌긴재밌음""""""",0
18479,흥미진진한 비극...무서운 여자들....;;;,1
18480,개꿀잼이다. 원래 극장판이란 극장판은 집컴으로 다 보고가는데도 이건 재밌다. 다시봐도 재밌음. 또보라고 하면 또봐도 됨. 볼때마다 흥미진진하고 마지막에 유명한이 추리하는 장면 진짜 잘나옴.,1
18481,나름 갠춘했는데 평점이 박하넹.,1
18482,평점 조절용 이건 6점짜리 입니다. 오글거리지만 나름 볼만한정도 아주 심심하면..,0
18483,비교적 덜 알려져 있지만 유덕화의 베스트에 반드시 포함되어야 할 작품!,1
18484,반전영화라는 것은 알겠는데~~너무 이야기가 복잡하고 질질끌고마지막장면에 반전을 봤어도 여흥이 느껴지지않을만큼 짜증났다~~,0
18485,내가 가장 아끼는 영화.,1
18486,재미를 떠나서.. 포스터가 무슨..언더월드같은 분위기를 만들어놓고는..참..,0
18487,애잔한 느낌??,1
18488,이영화는 평점같은거한번도안해본내가검색까지하면서 평점등록하는 너무좋은 영화같다..보면서 너무 좋은영화라는생각이들엇다,1
18489,잔잔한 감동과 빵빵 터지는 코미디까지 있는 정말 최고의 영화라고 본다. 쓸데없이 스케일만 큰 블록버스터보다 2만배는 더 재미있다.,1
18490,진짜오랜만에순수한영화한편이었다,1
18491,소중한 것들에 감사하라.,1
18492,"파더콤주인공년과 그 애비가 문제야,..아오",0
18493,"영상은 좋다만, 김정훈 연기 정말 어쩔-_-;",0
18494,나만 죽을 순 없다...,1
18495,끝이 약간 아쉽지만...끊임없이 흐르는 아름다운 선율은 10점만점에 10점!,1
18496,주드로의 매력에 빠진 아주 매력적인 영화 -,1
18497,늦게 봤던것이 너무 후회되는 영화.... 그 전율이 아직도 잊혀지지 않아요,1
18498,너무 즐겁게 재미있었어요~앞으로 이런영화많이 나왔으면좋겧네요~보는내내 기대하고 그랬답니다 ㅋ더건맨 작품성 짱!!!!좋아요좋아요~앞으로 더욱더 좋은 영화 많이 많이 나오길바래요,1
18499,봉태규만 안 나왔어도 점수 조금은 더 줄 용의 있다.,0
18500,"머리와 추리가 아닌, 몸으로 액션으로 때우는 홈즈. 팬들이 바라는건 이런게 아닐진대~ 엉성한 스토리, 산만한 대사.. 그냥 로다주를 위한 영화. 전작도 별로지만 속편은 더 심한듯",0
18501,----자 .. 알바들은 딱 요까지 ----평점에 낚였다.ㅋ .. 진짜 일본은 멜로 드라마빼고는 안보는게 나은듯. 이거 보고 재밌다는사람은 정신에 문제가 좀 있다고 본다.,0
18502,아직 더 분발해야한다는 생각이 듭니다...,0
18503,...일본에서도 별 흥행못했을게 보인다.,0
18504,국군포로의 현실과 고통은 무시한 남한 사회만 범죄자로 만든 더러운 영화,0
18505,"아이돌총출동이냐-.,-빠순이를위한드라마군요즘왜이리스토리개판막장드라마가흥하는지",0
18506,작품성이 굉장히 뛰어나거나 한건 아니지만 정말 기분좋게 행복하게 미소지으면서 볼수있어서 좋았어요^^,1
18507,나는괜찮던데 영화 찔리는사람들 무지 많은가봐^^ 교훈삼아 똑바로들 살자잉,1
18508,아놔 이영화가 좋다는사람들.. 웃겼습니다. ㅎㅎ,0
18509,비오는 날이면 어김없이 비와 당신이 생각난다. 처음 이 영화를 봤을때 느꼈던 느긋한 감정이 다시 보아도 느껴진다. 160만명이 조금 넘은 관객 수를 기록했지만 관객 수로 따질 영화가 결코 아니다. 좀 더 많은 사람들이 봤으면 하는 영화.,1
18510,시즌1은 한번도 빼먹지 않고 봣는데 시즌2는.뭔가 집중도 안돼고 재미가 떨어졋네여.안타까워요,0
18511,드라마계의 한획을 그은 레전드 ...대한민국 로코드라마는 시가이전과 이후로 나뉜다고해도 과언이아님. 4년이 지난 지금봐도 무척 트렌디하다...,1
18512,"dvd로 보았는데 이렇게 아름다운 영화일줄 몰랐어요,",1
18513,긴장하면서 몰입해서 꽤 재미있게 봤어요.,1
18514,연기력이 의심된다,0
18515,우리나라 적국의 이야기가 아니라 전쟁의 고통을.알려준 영화라고 생각된다. 중국군 이야기가 아니라 그냥 군인의 이야기라고 생각된다.,1
18516,재밌는데 헐춋류훃..ㅍ,1
18517,코오코코코콬코콩콩콩,0
18518,고생들했다,0
18519,일단 화질부터 개 망 에로비디오 수준의 화면질구성,0
18520,이 영화를 보고난후 극장 영사실을 유심히 보게 되었다. ^^,1
18521,지금보면 좀 재미없음,0
18522,진짜 이나라 국민이란게 수치스럽다 윗물이 너무 더럽다,1
18523,너무 재미없어요...,0
18524,천재감독이란 이런 것!,1
18525,차라리 av를 보겠다,0
18526,그냥 여러므로 별루네.. 이런영화는 아픔이 보는이로 하여금 와닿게하는 감성에기대구 호소하는 영화인데 그냥 넘뻔하구 과대포장되구 어지럽게 널부러진 느낌만들뿐..,0
18527,고민하는 청소년에게 최고의 영화,1
18528,소통을 명분으로 내세운 소외..,1
18529,별루 재미없음,0
18530,일본영화 수입 금지 시절에도 비디오 테이프로 돌려봤던 불후의 명작 아 그립다,1
18531,완전 지루,0
18532,이건 진짜...역대급 영화임....,1
18533,사랑스러운... 나름의 진정성,1
18534,구혜선씨를 왜이렇게 깎아내리는지 모르겠네요 다들..전 정말 존경스럽습니다... 이렇게 훌륭한 작품을 만드시고 연기도 나날이 발전하시네요 화이팅 언제나 묵묵히 응원합니다,1
18535,작지은 영화지만 무엇보다 큰 파워를 느낄수 있는 작품!!,1
18536,신명나는 굿한판은 누구나지닌 나름대로의 한을 풀어주는 매개체....good....,1
18537,지금 티비서해주길래봤는데 절대보지마라 티비로봐도 시간낭비 뭔 영화가 우울하고 답답하고,0
18538,진짜 더 이상 만들지 말아야 할 시리즈. 1~2편은 볼만하지만 이거는 진짜 아닌 듯.,0
18539,전형적인 중꿔영화,0
18540,티비에 해주길래 봤는데 드럽게 재미없음.,0
18541,이비에스에서 다시봤는데 정말 명작입니다. 소중한 대한민국의 보물같은 영화~,1
18542,진정한 대작영화 부럽지 않습니다. 평론가 점수 안좋게 내린거 황당해서 말이 안나오네,1
18543,요즘 같은 드라마 같지 않은 드라마와는 질적으로 다르다,1
18544,영화같았어요 액션씬도 좋아구요,1
18545,짜증나 죽을듯...스트레스팍팍작가 누군지 욕이절로나오네...고만좀 질질 끌었음좋겠네요~,0
18546,정말 이렇게 재밌는 건 처음이다,1
18547,배싹마른 할배 홀딱벗구 매달린꼴은 정말쉣! 재미두없구 그냥 암것두없음.,0
18548,아미타지 만세!!!!!!!!!!!,1
18549,별 내용 없는 삼류영화.-ㅁ-,0
18550,쿄코팬이 많나보네 .. 정말 최악인데 ;; 천사가좀 말좀해줬으면하는장면이 한두가지가 아니였다 .. 말도안되는게 옆에서 사물들이움직이고 작동하는데 정작 사람들은 모른다는것 .. 정말 쒯중에 쒯이다 퉤퉤퉤퉤퉤,0
18551,감동까진 아니지만 훈훈해서 좋았다..,1
18552,펑펑 울었다.모든것이 다 소중하리...내맘이 따뜻해졌다.,1
18553,16년이 지나도 변치않을 진정한 명작,1
18554,SF물로 전투장면은 볼만하지만 전체적으로는 약간 지루함,0
18555,이제라도 보시길!!!,1
18556,이정도면 전통 스릴러의 교과서지...연출에 있어서 타의추종을 불허하네...이런 스릴러를 극장에서 다시보고 싶다.,1
18557,"여자잘못 만나서 인생 망친 러시아남자이야기. 부조리를떠나서,바람피는뇽때문에 인생끝남. 진정한친구도 적이될수있음을 깨닫게해준 울적한영화. 정신적으로 힘들어질수있으니,각오하고 보시길.꼭.바람핀뇬놈들은 바로 헤어져야함. 권력은 돈보다 더 파워풀함을 배움",0
18558,빅토리녹스나웽거매나아라면꼭봐야할명작,1
18559,"자극적이지 않아도 충분히 재미있게 이야기가 전개됨. 지루하지 않고, 감동적이었다 :D",1
18560,전혀 비현실적인 구성 과 어이없는반전 답없는결말,0
18561,"현실적이고 재밌게 꾸며주세요너무 막장은 싫고요인물들의 성격,행동이 일관됬으면 좋겠네요무조건 재미만 추구안했음 좋겠습니다",1
18562,"진짜 '빨통' 하난 기가막히다, 그래서 2점!!",0
18563,1편보다 훨 재밌어요~ 계륜미도 너무 이쁘고~,1
18564,수준 높은 다큐는 아니지만 맥쿼리리가 얼마나 손쉽게 우리나라사람등의 등골을 빼먹고 있는지는 확실히 알려준다,1
18565,토미리존스 떄문에 10점 준다 기대안하고 봤는데 재밌음,1
18566,긴장감은 오는데... 먼가 일어날꺼라고 기대했는데.. 이게뭐야ㅠ,0
18567,제가왠만히재미없어도잘보는편이거든요? 근데진짜최악ㅡㅡ 차라리 그돈으로 밥드세요,0
18568,여주인공 에바가 예뻐서 2점준다.. 진짜 비추다,0
